pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,2023-08-14,91.5,2.02,6.07,"Garrett, Braxton",608324,666129,field_out,hit_into_play,,,,,4,Alex Bregman flies out to right fielder Jorge Soler.,R,R,L,3,2,X,9,fly_ball,2,2,2023,0.37,1.45,-0.31,2.43,542932,663743,669394,2,3,Top,173.42,102.01,,,663743,,,-6.738565748866948,-132.88513704342557,-6.4452418768721005,5.861426146719713,30.14807787020672,-13.816667418201,3.09,1.5,269,79.3,38,92.3,2231,7.0,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.5,0.037,0.046,0.0,1,0,0,3,18,6,4-Seam Fastball,0.0,0.0,0,0,0,0,0,0,Strategic,Standard,147,0.011,-0.09
SI,2023-08-14,91.1,2.3,6.05,"Garrett, Braxton",608324,666129,field_out,foul,,,,,1,Alex Bregman flies out to right fielder Jorge Soler.,R,R,L,3,2,S,9,fly_ball,2,2,2023,1.35,0.61,-0.5,2.69,542932,663743,669394,2,3,Top,173.42,102.01,,,663743,,,-9.942345522506306,-132.2335509219078,-3.8250333966054577,17.951929841961523,29.53628258199048,-24.35306989639507,3.09,1.5,191,67.6,27,91.1,2133,6.6,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.94,0.037,0.046,0.0,1,0,0,3,18,5,Sinker,0.0,0.0,0,0,0,0,0,0,Strategic,Strategic,143,0.0,0.0
SL,2023-08-14,83.6,2.37,5.92,"Garrett, Braxton",608324,666129,field_out,ball,,,,,13,Alex Bregman flies out to right fielder Jorge Soler.,R,R,L,3,2,B,9,fly_ball,1,2,2023,-0.95,-0.49,-0.98,0.62,542932,663743,669394,2,3,Top,173.42,102.01,,,663743,,,-5.853086207524938,-121.50489348277384,-4.730262496536424,-8.04280348077902,27.12738150976624,-36.15314300114364,3.23,1.51,191,67.6,27,83.4,2148,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.97,0.037,0.046,0.0,1,0,0,3,18,4,Slider,0.0,0.0,0,0,0,0,0,0,Strategic,Strategic,325,0.0,0.017
CH,2023-08-14,83.5,2.62,6.03,"Garrett, Braxton",608324,666129,field_out,called_strike,,,,,9,Alex Bregman flies out to right fielder Jorge Soler.,R,R,L,3,2,S,9,fly_ball,1,1,2023,0.96,-0.03,0.75,2.02,542932,663743,669394,2,3,Top,173.42,102.01,,,663743,,,-6.2085690933081565,-121.4678365341092,-2.7369986426235675,10.68586279434712,23.86514928478653,-32.14017859271455,3.29,1.53,191,67.6,27,83.6,1470,6.4,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.15,0.037,0.046,0.0,1,0,0,3,18,3,Changeup,0.0,0.0,0,0,0,0,0,0,Strategic,Strategic,115,0.0,-0.028
FC,2023-08-14,87.3,2.16,6.13,"Garrett, Braxton",608324,666129,field_out,ball,,,,,12,Alex Bregman flies out to right fielder Jorge Soler.,R,R,L,3,2,B,9,fly_ball,0,1,2023,-0.25,0.28,0.0,4.69,542932,663743,669394,2,3,Top,173.42,102.01,,,663743,,,-4.699531446234745,-127.0909086186521,2.087735939040681,-1.7607585825168814,25.60142239312469,-29.73885566928533,3.21,1.53,191,67.6,27,87.7,2363,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.02,0.037,0.046,0.0,1,0,0,3,18,2,Cutter,0.0,0.0,0,0,0,0,0,0,Strategic,Strategic,181,0.0,0.013
FC,2023-08-14,87.7,2.34,6.01,"Garrett, Braxton",608324,666129,field_out,called_strike,,,,,2,Alex Bregman flies out to right fielder Jorge Soler.,R,R,L,3,2,S,9,fly_ball,0,0,2023,-0.23,0.35,-0.04,2.77,542932,663743,669394,2,3,Top,173.42,102.01,,,663743,,,-5.314269254451945,-127.64483585803036,-2.4610369120776667,-1.4905870007456947,25.478341628506826,-28.084087025461017,3.17,1.51,191,67.6,27,88.4,2374,6.6,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.87,0.037,0.046,0.0,1,0,0,3,18,1,Cutter,0.0,0.0,0,0,0,0,0,0,Strategic,Strategic,178,0.0,-0.018
FF,2023-08-14,91.0,2.34,6.12,"Garrett, Braxton",663656,666129,field_out,hit_into_play,,,,,2,"Kyle Tucker grounds out softly, pitcher Braxton Garrett to first baseman Yuli Gurriel.",R,L,L,3,2,X,1,ground_ball,0,0,2023,0.32,1.3,-0.03,3.02,542932,663743,669394,1,3,Top,120.59,192.27,,,663743,,,-6.647132623334121,-132.34420658902923,-4.651500925610025,5.188364173352458,28.340569531693184,-16.1373075762762,3.55,1.68,1,42.9,-65,91.2,2260,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.02,0.22,0.201,0.0,1,0,0,1,17,1,4-Seam Fastball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,147,0.018,-0.169
CH,2023-08-14,84.7,2.55,5.92,"Garrett, Braxton",514888,666129,field_out,hit_into_play,,,,,5,"Jose Altuve grounds out, shortstop Jon Berti to first baseman Yuli Gurriel.",R,R,L,3,2,X,6,ground_ball,1,1,2023,1.19,0.22,0.21,1.97,542932,663743,669394,0,3,Top,111.67,154.97,,,663743,,,-7.88734443401197,-123.15164014416072,-3.3112511665405364,13.67466425105826,24.911546457202977,-29.41309418576953,2.88,1.31,29,91.3,-2,85.1,1313,6.7,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.85,0.26,0.239,0.0,1,0,0,2,16,3,Changeup,0.0,0.0,0,0,0,0,0,0,Strategic,Standard,119,0.025,-0.225
CH,2023-08-14,82.2,2.62,6.05,"Garrett, Braxton",514888,666129,field_out,ball,,,,,12,"Jose Altuve grounds out, shortstop Jon Berti to first baseman Yuli Gurriel.",R,R,L,3,2,B,6,ground_ball,0,1,2023,1.42,0.22,2.59,2.14,542932,663743,669394,0,3,Top,111.67,154.97,,,663743,,,-2.808927183420911,-119.6587528963325,-2.707793748275404,14.183885833710017,24.68495057287676,-29.77854572402399,2.96,1.3,29,91.3,-2,82.0,1316,6.3,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.2,0.26,0.239,0.0,1,0,0,2,16,2,Changeup,0.0,0.0,0,0,0,0,0,0,Strategic,Standard,122,0.0,0.027
SL,2023-08-14,82.5,2.48,6.02,"Garrett, Braxton",514888,666129,field_out,called_strike,,,,,5,"Jose Altuve grounds out, shortstop Jon Berti to first baseman Yuli Gurriel.",R,R,L,3,2,S,6,ground_ball,0,0,2023,-0.8,-0.16,0.04,1.99,542932,663743,669394,0,3,Top,111.67,154.97,,,663743,,,-3.9951039027184425,-120.0941344156501,-2.284753936531376,-6.895529729306941,25.03350245587857,-33.504484551880026,2.96,1.32,29,91.3,-2,82.6,2159,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.02,0.26,0.239,0.0,1,0,0,2,16,1,Slider,0.0,0.0,0,0,0,0,0,0,Strategic,Standard,322,0.0,-0.038
CU,2023-08-14,80.0,0.84,5.98,"Valdez, Framber",493329,664285,field_out,hit_into_play,,,,,13,Yuli Gurriel flies out to left fielder Chas McCormick.,R,R,L,3,2,X,7,fly_ball,0,2,2023,-0.91,-1.31,-0.17,1.06,542932,663743,669394,2,2,Bot,76.45,85.42,,,455117,,,-0.5076532336616625,-116.44820239815152,-1.5897774843796777,-8.140018581897104,24.00123070415782,-43.91726573674458,3.36,1.61,305,90.6,40,79.2,2839,5.9,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.56,0.014,0.023,0.0,1,0,0,3,15,3,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,324,-0.011,-0.064
FC,2023-08-14,82.7,1.03,5.96,"Valdez, Framber",493329,664285,field_out,foul,,,,,7,Yuli Gurriel flies out to left fielder Chas McCormick.,R,R,L,3,2,S,7,fly_ball,0,1,2023,-0.46,-0.46,-0.29,1.63,542932,663743,669394,2,2,Bot,76.45,85.42,,,455117,,,-2.082786440012732,-120.47786011210032,-2.454482397793352,-4.057626017597205,24.611579250241565,-36.326685118334495,3.36,1.61,132,54.2,40,82.0,2702,5.9,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.64,0.014,0.023,0.0,1,0,0,3,15,2,Cutter,0.0,0.0,0,0,0,0,0,0,Standard,Standard,323,0.0,-0.024
CU,2023-08-14,78.2,0.85,6.0,"Valdez, Framber",493329,664285,field_out,called_strike,,,,,6,Yuli Gurriel flies out to left fielder Chas McCormick.,R,R,L,3,2,S,7,fly_ball,0,0,2023,-1.15,-1.35,0.45,2.74,542932,663743,669394,2,2,Bot,76.45,85.42,,,455117,,,1.2503370042008144,-113.7452502712483,2.3607404268830487,-10.165165810439428,23.194557458515565,-44.50241816688871,3.35,1.57,132,54.2,40,77.1,2834,5.7,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.75,0.014,0.023,0.0,1,0,0,3,15,1,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,324,0.0,-0.018
CU,2023-08-14,80.2,0.72,6.07,"Valdez, Framber",669394,664285,strikeout,swinging_strike,,,,,13,Jake Burger strikes out swinging.,R,R,L,3,2,S,2,fly_ball,2,2,2023,-1.01,-1.43,-0.67,1.01,542932,663743,669394,1,2,Bot,76.45,85.42,,,455117,,,-1.1611516930576151,-116.6832435766875,-1.6598540513160474,-8.83806811308567,25.313869674892874,-45.00902395146304,3.23,1.52,132,54.2,40,79.2,3021,6.0,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.52,0.014,0.023,0.0,1,0,0,3,14,5,Curveball,0.0,0.0,0,0,0,0,0,0,Strategic,Standard,329,-0.016,-0.147
SI,2023-08-14,95.7,0.38,6.25,"Valdez, Framber",669394,664285,strikeout,ball,,,,,11,Jake Burger strikes out swinging.,R,R,L,3,2,B,2,fly_ball,1,2,2023,1.31,0.76,-0.29,3.97,542932,663743,669394,1,2,Bot,76.45,85.42,,,455117,,,-4.663517965716168,-139.33566170021774,-2.0815248400369475,18.09367737226093,32.02816849405073,-22.049134417143797,3.27,1.57,132,54.2,40,94.7,2214,5.7,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.77,0.014,0.023,0.0,1,0,0,3,14,4,Sinker,0.0,0.0,0,0,0,0,0,0,Strategic,Standard,146,0.0,0.029
CU,2023-08-14,79.6,1.07,6.01,"Valdez, Framber",669394,664285,strikeout,called_strike,,,,,6,Jake Burger strikes out swinging.,R,R,L,3,2,S,2,fly_ball,1,1,2023,-0.92,-1.28,0.72,2.24,542932,663743,669394,1,2,Bot,76.45,85.42,,,455117,,,0.937143957612874,-115.81339902976885,0.9025874400383838,-8.380500333762319,23.311004356159625,-44.00965811143979,3.35,1.57,132,54.2,40,78.7,2840,5.9,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.63,0.014,0.023,0.0,1,0,0,3,14,3,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,325,0.0,-0.043
CU,2023-08-14,81.0,0.92,5.98,"Valdez, Framber",669394,664285,strikeout,ball,,,,,13,Jake Burger strikes out swinging.,R,R,L,3,2,B,2,fly_ball,0,1,2023,-0.45,-1.21,-0.78,0.5,542932,663743,669394,1,2,Bot,76.45,85.42,,,455117,,,-2.9086296440417594,-117.88466402376584,-3.1787924643295424,-3.56401651746808,25.51519872785376,-42.92785385487733,3.33,1.55,132,54.2,40,80.3,2874,6.1,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.36,0.014,0.023,0.0,1,0,0,3,14,2,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,328,0.0,0.02
SI,2023-08-14,93.7,0.6,6.16,"Valdez, Framber",669394,664285,strikeout,foul,,,,,2,Jake Burger strikes out swinging.,R,R,L,3,2,S,2,fly_ball,0,0,2023,1.24,1.0,-0.11,2.73,542932,663743,669394,1,2,Bot,76.45,85.42,,,455117,,,-4.537317734286144,-136.31888027666602,-5.250652279419607,16.434626455155907,31.88725654433978,-18.76512831635624,3.23,1.52,178,83.2,66,92.8,2170,5.9,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.58,0.014,0.023,0.0,1,0,0,3,14,1,Sinker,0.0,0.0,0,0,0,0,0,0,Standard,Standard,147,0.0,-0.027
CH,2023-08-14,90.8,0.73,6.16,"Valdez, Framber",605137,664285,strikeout,swinging_strike,,,,,13,Josh Bell strikes out swinging.,R,R,L,3,2,S,2,fly_ball,0,2,2023,1.25,0.6,-0.1,1.26,542932,663743,669394,0,2,Bot,76.45,85.42,,,455117,,,-4.7142262255536895,-131.95697489468435,-7.529415219426804,15.57666875442112,31.136073672700352,-23.683831611994087,3.71,1.79,178,83.2,66,90.0,1668,6.1,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.4,0.014,0.023,0.0,1,0,0,3,13,3,Changeup,0.0,0.0,0,0,0,0,0,0,Standard,Standard,133,-0.023,-0.151
CH,2023-08-14,89.8,0.72,6.1,"Valdez, Framber",605137,664285,strikeout,swinging_strike,,,,,14,Josh Bell strikes out swinging.,R,R,L,3,2,S,2,fly_ball,0,1,2023,1.43,0.54,0.25,1.34,542932,663743,669394,0,2,Bot,76.45,85.42,,,455117,,,-4.166256429793868,-130.5456611335198,-6.828572867590294,17.204221190336707,29.796187643604902,-24.723794709335312,3.71,1.79,178,83.2,66,88.8,1672,5.9,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.57,0.014,0.023,0.0,1,0,0,3,13,2,Changeup,0.0,0.0,0,0,0,0,0,0,Standard,Standard,132,0.0,-0.047
CU,2023-08-14,79.8,0.91,6.04,"Valdez, Framber",605137,664285,strikeout,called_strike,,,,,7,Josh Bell strikes out swinging.,R,R,L,3,2,S,2,fly_ball,0,0,2023,-0.99,-0.94,-0.54,2.0,542932,663743,669394,0,2,Bot,76.45,85.42,,,455117,,,-1.3017003947122538,-116.1610787248126,-0.310077127310205,-8.613602859424267,24.724637685932446,-40.741308186044094,3.83,1.86,178,83.2,66,78.8,2789,5.9,717000,664285,455117,572138,514888,608324,665161,676801,676694,663656,54.63,0.014,0.023,0.0,1,0,0,3,13,1,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,319,0.0,-0.038
SL,2023-08-14,82.6,2.23,6.07,"Garrett, Braxton",455117,666129,field_out,hit_into_play,,,,,11,Martin Maldonado pops out softly to shortstop Jon Berti.,R,R,L,3,2,X,6,popup,2,2,2023,-0.92,-0.01,-0.97,2.38,670541,676801,665161,2,2,Top,116.22,147.6,,,663743,,,-5.529525931802454,-120.27080652829363,-1.8968048419076935,-7.86473642827887,23.422363242923417,-32.08549100610691,3.09,1.46,136,49.0,44,83.2,2149,6.7,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.83,0.083,0.075,0.0,1,0,0,1,12,5,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,328,0.076,-0.668
CU,2023-08-14,78.9,2.19,6.22,"Garrett, Braxton",455117,666129,field_out,foul,,,,,1,Martin Maldonado pops out softly to shortstop Jon Berti.,R,R,L,3,2,S,6,popup,2,1,2023,-0.79,-0.73,-0.4,2.66,670541,676801,665161,2,2,Top,116.22,147.6,,,663743,,,-4.180519853744073,-114.80579646523282,0.4543904467778732,-6.122710381429809,22.301696316332563,-38.932883485914736,3.09,1.46,341,106.1,24,79.0,2168,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.04,0.083,0.075,0.0,1,0,0,1,12,4,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,329,0.0,-0.203
SI,2023-08-14,91.3,2.24,6.05,"Garrett, Braxton",455117,666129,field_out,ball,,,,,13,Martin Maldonado pops out softly to shortstop Jon Berti.,R,R,L,3,2,B,6,popup,1,1,2023,1.1,0.91,-1.09,2.14,670541,676801,665161,2,2,Top,116.22,147.6,,,663743,,,-10.761555042652654,-132.48634465273207,-5.907132579913378,15.2295444134289,28.39710361541528,-20.286370698291503,3.27,1.49,341,106.1,24,91.4,2182,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.0,0.083,0.075,0.0,1,0,0,1,12,3,Sinker,0.0,0.0,0,0,0,0,0,0,Standard,Standard,150,0.0,0.142
SL,2023-08-14,83.0,2.32,6.09,"Garrett, Braxton",455117,666129,field_out,ball,,,,,9,Martin Maldonado pops out softly to shortstop Jon Berti.,R,R,L,3,2,B,6,popup,0,1,2023,-0.87,-0.03,0.3,1.43,670541,676801,665161,2,2,Top,116.22,147.6,,,663743,,,-2.9177597348534503,-120.7447238327983,-4.100780206740403,-7.888276978461593,25.02573041474332,-31.8368090053136,3.21,1.53,341,106.1,24,83.0,2225,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.03,0.083,0.075,0.0,1,0,0,1,12,2,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,326,0.0,0.066
SL,2023-08-14,82.6,2.31,5.99,"Garrett, Braxton",455117,666129,field_out,swinging_strike,,,,,8,Martin Maldonado pops out softly to shortstop Jon Berti.,R,R,L,3,2,S,6,popup,0,0,2023,-1.01,-0.39,0.03,1.67,670541,676801,665161,2,2,Top,116.22,147.6,,,663743,,,-3.271000973301949,-120.28410434878624,-2.5294409175098678,-9.000562054918229,25.92442610988238,-35.65208821469103,3.09,1.46,341,106.1,24,83.1,2236,6.8,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.69,0.083,0.075,0.0,1,0,0,1,12,1,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,325,0.0,-0.13
SL,2023-08-14,82.0,2.52,5.95,"Garrett, Braxton",676694,666129,strikeout,swinging_strike,,,,,8,Jake Meyers strikes out swinging.,R,R,L,3,2,S,2,popup,2,2,2023,-1.06,-0.4,0.05,1.57,670541,676801,665161,1,2,Top,116.22,147.6,,,663743,,,-3.5328028603121058,-119.41235121910128,-2.5192282862426474,-9.359640507849395,25.261784460911816,-35.645851693335004,3.18,1.52,341,106.1,24,81.8,2104,6.4,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.14,0.083,0.075,0.0,1,0,0,1,11,6,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,323,0.077,-0.636
SL,2023-08-14,82.8,2.23,6.02,"Garrett, Braxton",676694,666129,strikeout,foul,,,,,4,Jake Meyers strikes out swinging.,R,R,L,3,2,S,2,popup,2,2,2023,-0.76,-0.17,-0.37,2.11,670541,676801,665161,1,2,Top,116.22,147.6,,,663743,,,-4.485679206696652,-120.50629607709584,-2.0668007337208696,-6.494657851239824,24.56587363584172,-33.671657631381336,3.18,1.52,7,79.6,-18,83.4,2141,6.8,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.71,0.083,0.075,0.0,1,0,0,1,11,5,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,322,0.0,0.0
CU,2023-08-14,77.8,2.17,6.29,"Garrett, Braxton",676694,666129,strikeout,blocked_ball,,,,,13,Jake Meyers strikes out swinging.,R,R,L,3,2,B,2,popup,1,2,2023,-1.05,-0.68,-1.78,0.44,670541,676801,665161,1,2,Top,116.22,147.6,,,663743,,,-6.526179430958604,-113.09220119027492,-4.263086290670525,-7.498179607044875,23.896767081230298,-37.2449030018204,3.17,1.53,7,79.6,-18,77.0,2304,6.1,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.39,0.083,0.075,0.0,1,0,0,1,11,4,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,331,0.0,0.106
SI,2023-08-14,91.1,2.18,6.12,"Garrett, Braxton",676694,666129,strikeout,swinging_strike,,,,,1,Jake Meyers strikes out swinging.,R,R,L,3,2,S,2,popup,1,1,2023,1.37,0.7,-0.35,2.71,670541,676801,665161,1,2,Top,116.22,147.6,,,663743,,,-9.318021523262772,-132.31428685126312,-4.145121260359235,18.100843604125465,29.6194084115389,-23.25905886830601,3.18,1.52,7,79.6,-18,91.1,2095,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.97,0.083,0.075,0.0,1,0,0,1,11,3,Sinker,0.0,0.0,0,0,0,0,0,0,Standard,Standard,146,0.0,-0.179
SL,2023-08-14,83.0,2.29,5.99,"Garrett, Braxton",676694,666129,strikeout,ball,,,,,13,Jake Meyers strikes out swinging.,R,R,L,3,2,B,2,popup,0,1,2023,-1.1,-0.38,-1.77,1.29,670541,676801,665161,1,2,Top,116.22,147.6,,,663743,,,-7.145633607512511,-120.53028419923297,-3.416423618831933,-9.024029983502109,27.11158495519121,-35.27042568728143,3.21,1.49,7,79.6,-18,82.8,2302,6.6,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.9,0.083,0.075,0.0,1,0,0,1,11,2,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,319,0.0,0.06
CU,2023-08-14,78.2,2.19,6.25,"Garrett, Braxton",676694,666129,strikeout,called_strike,,,,,7,Jake Meyers strikes out swinging.,R,R,L,3,2,S,2,popup,0,0,2023,-0.81,-0.91,-0.67,1.97,670541,676801,665161,1,2,Top,116.22,147.6,,,663743,,,-4.678340033721871,-113.80910304811384,-0.6098423772256564,-6.031095956755629,22.94582607547206,-40.18240712900118,3.23,1.55,7,79.6,-18,78.0,2320,6.3,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.17,0.083,0.075,0.0,1,0,0,1,11,1,Curveball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,330,0.0,-0.138
FF,2023-08-14,91.4,2.13,6.1,"Garrett, Braxton",665161,666129,single,hit_into_play,,,,,6,Jeremy Pena singles on a sharp ground ball to right fielder Jorge Soler.   Yordan Alvarez to 3rd.    Chas McCormick to 2nd.,R,R,L,3,2,X,9,ground_ball,2,2,2023,0.63,1.32,0.44,2.61,670541,670541,676801,1,2,Top,175.63,109.19,,,663743,,,-5.667287292954393,-132.9393033889939,-5.786812568962086,8.693394122963902,28.57959118198388,-15.524869486134016,3.66,1.76,24,102.9,-4,92.3,2212,6.9,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.63,0.383,0.345,0.9,1,1,0,2,10,5,4-Seam Fastball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,149,-0.063,1.009
SL,2023-08-14,83.2,2.39,5.93,"Garrett, Braxton",665161,666129,single,blocked_ball,,,,,13,Jeremy Pena singles on a sharp ground ball to right fielder Jorge Soler.   Yordan Alvarez to 3rd.    Chas McCormick to 2nd.,R,R,L,3,2,B,9,ground_ball,1,2,2023,-1.15,-0.63,-0.73,-0.11,670541,670541,676801,1,2,Top,175.63,109.19,,,663743,,,-4.9185942214937,-120.81573086651407,-6.028201387423839,-9.854616100766064,28.91808900328192,-37.02202772982815,3.63,1.75,24,102.9,-4,82.9,2237,6.7,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.78,0.383,0.345,0.9,1,1,0,2,10,4,Slider,0.0,0.0,0,0,0,0,0,0,Standard,Standard,322,0.0,0.049
CH,2023-08-14,85.4,2.53,6.07,"Garrett, Braxton",665161,666129,single,foul,,,,,8,Jeremy Pena singles on a sharp ground ball to right fielder Jorge Soler.   Yordan Alvarez to 3rd.    Chas McCormick to 2nd.,R,R,L,3,2,S,9,ground_ball,1,1,2023,1.24,0.58,-0.15,2.11,670541,670541,676801,1,2,Top,175.63,109.19,,,663743,,,-8.791596559096224,-123.99015056369566,-4.179069599650299,14.57739463573265,24.98718792309652,-25.524985672637023,3.66,1.76,6,101.9,-19,85.3,1381,6.4,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.11,0.383,0.345,0.9,1,1,0,2,10,3,Changeup,0.0,0.0,0,0,0,0,0,0,Standard,Standard,125,0.0,-0.111
FF,2023-08-14,91.5,2.1,6.14,"Garrett, Braxton",665161,666129,single,swinging_strike,,,,,12,Jeremy Pena singles on a sharp ground ball to right fielder Jorge Soler.   Yordan Alvarez to 3rd.    Chas McCormick to 2nd.,R,R,L,3,2,S,9,ground_ball,1,0,2023,0.46,1.25,0.43,3.81,670541,670541,676801,1,2,Top,175.63,109.19,,,663743,,,-5.214957765591175,-133.14811079323383,-2.717921861545864,6.565488701216216,28.08482360699672,-16.927948013139073,3.66,1.76,6,101.9,-19,91.9,2218,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.01,0.383,0.345,0.9,1,1,0,2,10,2,4-Seam Fastball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,145,0.0,-0.09
CH,2023-08-14,85.3,2.69,6.05,"Garrett, Braxton",665161,666129,single,ball,,,,,3,Jeremy Pena singles on a sharp ground ball to right fielder Jorge Soler.   Yordan Alvarez to 3rd.    Chas McCormick to 2nd.,R,R,L,3,2,B,9,ground_ball,0,0,2023,1.2,0.47,0.33,3.79,670541,670541,676801,1,2,Top,175.63,109.19,,,663743,,,-7.983486639425993,-123.94584143484532,0.0523484615662835,13.979226905350862,24.45498986452265,-27.59373795384048,3.75,1.73,6,101.9,-19,85.6,1320,6.5,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.96,0.383,0.345,0.9,1,1,0,2,10,1,Changeup,0.0,0.0,0,0,0,0,0,0,Standard,Standard,120,0.0,0.086
FF,2023-08-14,91.5,2.09,6.19,"Garrett, Braxton",572138,666129,field_out,hit_into_play,,,,,1,Jon Singleton flies out to center fielder Bryan De La Cruz.,R,L,L,3,2,X,8,fly_ball,0,1,2023,0.41,1.51,-0.8,2.63,670541,670541,676801,0,2,Top,128.68,72.15,,,663743,,,-8.15796109564097,-132.8614678206364,-6.321793107042165,6.681631140282543,31.071780049808098,-13.067322355510672,3.12,1.51,315,89.2,37,91.1,2364,6.4,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,54.1,0.031,0.047,0.0,1,0,0,3,9,2,4-Seam Fastball,0.0,0.0,0,0,0,0,0,0,Standard,Standard,152,0.053,-0.378
SI,2023-08-14,91.4,2.22,6.02,"Garrett, Braxton",572138,666129,field_out,called_strike,,,,,5,Jon Singleton flies out to center fielder Bryan De La Cruz.,R,L,L,3,2,S,8,fly_ball,0,0,2023,1.34,0.97,0.12,2.22,670541,670541,676801,0,2,Top,128.68,72.15,,,663743,,,-8.294506331736478,-132.66793478184334,-5.786361833174612,17.656404504968037,30.739710928059782,-19.68195999404717,3.13,1.47,315,89.2,37,92.2,2100,7.1,717000,666129,663743,493329,650333,669394,542932,541645,650559,624585,53.43,0.031,0.047,0.0,1,0,0,3,9,1,Sinker,0.0,0.0,0,0,0,0,0,0,Standard,Standard,145,0.0,-0.09
