"CubeId";"plimoinreg"
"PublishingDate";"2024-09-23 09:00"

"Date";"D0";"D1";"D2";"Value"
"2003";"GF";"US";"A";"105.14516682"
"2004";"EW";"GS";"A";"122.51564527"
"2004";"EW";"GS";"T";"110.16413314"
"2004";"EW";"RZ";"A";"123.87365828"
"2004";"EW";"RZ";"T";"114.89893567"
"2004";"EW";"RO";"A";"114.90220804"
"2004";"EW";"RO";"T";"108.229402"
"2004";"EW";"RI";"A";"121.03100606"
"2004";"EW";"RI";"T";"111.42183544"
"2004";"EW";"RN";"A";"120.34247341"
"2004";"EW";"RN";"T";"106.16583824"
"2004";"EW";"RB0";"A";"117.2644966"
"2004";"EW";"RB0";"T";"105.51972365"
"2004";"EW";"RS";"A";"130.2177947"
"2004";"EW";"RS";"T";"107.24613965"
"2004";"EW";"RG0";"A";"140.67967535"
"2004";"EW";"RG0";"T";"121.42339245"
"2004";"EW";"RW";"A";"119.00511649"
"2004";"EW";"RW";"T";"106.5005666"
"2004";"EH";"GS";"A";"112.42439346"
"2004";"EH";"GS";"T";"105.94342099"
"2004";"EH";"RZ";"A";"114.40217547"
"2004";"EH";"RZ";"T";"111.50592307"
"2004";"EH";"RO";"A";"108.27745324"
"2004";"EH";"RO";"T";"101.99087111"
"2004";"EH";"RI";"A";"107.51523398"
"2004";"EH";"RI";"T";"105.33092966"
"2004";"EH";"RN";"A";"109.86422433"
"2004";"EH";"RN";"T";"103.20036912"
"2004";"EH";"RB0";"A";"112.75508205"
"2004";"EH";"RB0";"T";"102.13153486"
"2004";"EH";"RS";"A";"123.91311921"
"2004";"EH";"RS";"T";"104.00989183"
"2004";"EH";"RG0";"A";"132.48759684"
"2004";"EH";"RG0";"T";"121.45603351"
"2004";"EH";"RW";"A";"111.40885668"
"2004";"EH";"RW";"T";"101.05499083"
"2004";"MW";"GS";"A";"112.55913062"
"2004";"MW";"RZ";"A";"117.81331062"
"2004";"MW";"RO";"A";"104.34988518"
"2004";"MW";"RI";"A";"117.54557292"
"2004";"MW";"RN";"A";"107.19808034"
"2004";"MW";"RB0";"A";"106.59225395"
"2004";"MW";"RS";"A";"121.83164446"
"2004";"MW";"RG0";"A";"124.45998162"
"2004";"MW";"RW";"A";"108.91608307"
"2004";"BF";"GS";"A";"106.49412788"
"2004";"BF";"RZ";"A";"107.39256056"
"2004";"BF";"RB1";"A";"108.0511281"
"2004";"BF";"RG1";"A";"109.26677655"
"2004";"BF";"US";"A";"109.52771275"
"2004";"GF";"GS";"A";"103.26578429"
"2004";"GF";"RZ";"A";"99.44821362"
"2004";"GF";"RB1";"A";"110.7476511"
"2004";"GF";"RG1";"A";"106.16240577"
"2004";"GF";"US";"A";"103.35368008"
"2005";"EW";"GS";"A";"125.22696492"
"2005";"EW";"GS";"T";"115.71696138"
"2005";"EW";"RZ";"A";"127.76002061"
"2005";"EW";"RZ";"T";"120.42876796"
"2005";"EW";"RO";"A";"118.90331073"
"2005";"EW";"RO";"T";"112.45908622"
"2005";"EW";"RI";"A";"125.65021851"
"2005";"EW";"RI";"T";"117.65392411"
"2005";"EW";"RN";"A";"119.99974303"
"2005";"EW";"RN";"T";"110.31570037"
"2005";"EW";"RB0";"A";"118.35976511"
"2005";"EW";"RB0";"T";"108.81990298"
"2005";"EW";"RS";"A";"133.66165119"
"2005";"EW";"RS";"T";"112.49822824"
"2005";"EW";"RG0";"A";"147.04209566"
"2005";"EW";"RG0";"T";"131.97971347"
"2005";"EW";"RW";"A";"124.18215173"
"2005";"EW";"RW";"T";"111.88270762"
"2005";"EH";"GS";"A";"113.63374738"
"2005";"EH";"GS";"T";"109.86287744"
"2005";"EH";"RZ";"A";"116.75010748"
"2005";"EH";"RZ";"T";"116.53315515"
"2005";"EH";"RO";"A";"108.9121401"
"2005";"EH";"RO";"T";"103.88408105"
"2005";"EH";"RI";"A";"110.52919657"
"2005";"EH";"RI";"T";"108.47985932"
"2005";"EH";"RN";"A";"109.09554801"
"2005";"EH";"RN";"T";"106.64909024"
"2005";"EH";"RB0";"A";"114.29046062"
"2005";"EH";"RB0";"T";"104.3225604"
"2005";"EH";"RS";"A";"129.03789996"
"2005";"EH";"RS";"T";"108.31478148"
"2005";"EH";"RG0";"A";"134.14606109"
"2005";"EH";"RG0";"T";"130.09087172"
"2005";"EH";"RW";"A";"115.4409694"
"2005";"EH";"RW";"T";"104.63443347"
"2005";"MW";"GS";"A";"116.84349312"
"2005";"MW";"RZ";"A";"121.30908491"
"2005";"MW";"RO";"A";"106.08981913"
"2005";"MW";"RI";"A";"122.29286095"
"2005";"MW";"RN";"A";"109.21815548"
"2005";"MW";"RB0";"A";"110.07027226"
"2005";"MW";"RS";"A";"125.59474202"
"2005";"MW";"RG0";"A";"135.20621545"
"2005";"MW";"RW";"A";"114.57199108"
"2005";"BF";"GS";"A";"106.88310247"
"2005";"BF";"RZ";"A";"107.51025172"
"2005";"BF";"RB1";"A";"108.3598722"
"2005";"BF";"RG1";"A";"114.05102488"
"2005";"BF";"US";"A";"107.66739368"
"2005";"GF";"GS";"A";"103.80975893"
"2005";"GF";"RZ";"A";"100.44609968"
"2005";"GF";"RB1";"A";"116.0171572"
"2005";"GF";"RG1";"A";"109.44364124"
"2005";"GF";"US";"A";"102.54326509"
"2006";"EW";"GS";"A";"126.99066945"
"2006";"EW";"GS";"T";"123.73066584"
"2006";"EW";"RZ";"A";"126.92086721"
"2006";"EW";"RZ";"T";"129.42137916"
"2006";"EW";"RO";"A";"120.54872162"
"2006";"EW";"RO";"T";"116.78775032"
"2006";"EW";"RI";"A";"126.17412272"
"2006";"EW";"RI";"T";"125.90005802"
"2006";"EW";"RN";"A";"121.29991826"
"2006";"EW";"RN";"T";"116.20203174"
"2006";"EW";"RB0";"A";"119.69702492"
"2006";"EW";"RB0";"T";"113.94463386"
"2006";"EW";"RS";"A";"139.48836055"
"2006";"EW";"RS";"T";"121.3802754"
"2006";"EW";"RG0";"A";"153.31008388"
"2006";"EW";"RG0";"T";"146.45429912"
"2006";"EW";"RW";"A";"131.19535367"
"2006";"EW";"RW";"T";"117.22867883"
"2006";"EH";"GS";"A";"116.45865743"
"2006";"EH";"GS";"T";"116.62993336"
"2006";"EH";"RZ";"A";"120.87936169"
"2006";"EH";"RZ";"T";"125.91168587"
"2006";"EH";"RO";"A";"109.64866212"
"2006";"EH";"RO";"T";"107.77319"
"2006";"EH";"RI";"A";"111.86836019"
"2006";"EH";"RI";"T";"115.77547288"
"2006";"EH";"RN";"A";"111.70583736"
"2006";"EH";"RN";"T";"111.88063985"
"2006";"EH";"RB0";"A";"115.52869711"
"2006";"EH";"RB0";"T";"108.20006657"
"2006";"EH";"RS";"A";"130.03731237"
"2006";"EH";"RS";"T";"115.79907384"
"2006";"EH";"RG0";"A";"145.30879522"
"2006";"EH";"RG0";"T";"144.19605628"
"2006";"EH";"RW";"A";"121.50349372"
"2006";"EH";"RW";"T";"108.98568401"
"2006";"MW";"GS";"A";"120.65254049"
"2006";"MW";"RZ";"A";"123.28419685"
"2006";"MW";"RO";"A";"108.72200798"
"2006";"MW";"RI";"A";"126.50521038"
"2006";"MW";"RN";"A";"111.40442733"
"2006";"MW";"RB0";"A";"112.43982271"
"2006";"MW";"RS";"A";"128.2291866"
"2006";"MW";"RG0";"A";"145.94790819"
"2006";"MW";"RW";"A";"119.43510793"
"2006";"BF";"GS";"A";"107.7081171"
"2006";"BF";"RZ";"A";"106.74852186"
"2006";"BF";"RB1";"A";"106.61365445"
"2006";"BF";"RG1";"A";"118.32984827"
"2006";"BF";"US";"A";"108.51034814"
"2006";"GF";"GS";"A";"104.80639544"
"2006";"GF";"RZ";"A";"101.76317233"
"2006";"GF";"RB1";"A";"113.03724006"
"2006";"GF";"RG1";"A";"108.61758411"
"2006";"GF";"US";"A";"105.48190856"
"2007";"EW";"GS";"A";"130.15611776"
"2007";"EW";"GS";"T";"133.5036349"
"2007";"EW";"RZ";"A";"131.28017944"
"2007";"EW";"RZ";"T";"138.24563802"
"2007";"EW";"RO";"A";"121.79287829"
"2007";"EW";"RO";"T";"120.83608598"
"2007";"EW";"RI";"A";"123.61317177"
"2007";"EW";"RI";"T";"131.8910507"
"2007";"EW";"RN";"A";"122.71344291"
"2007";"EW";"RN";"T";"121.6060512"
"2007";"EW";"RB0";"A";"123.95013372"
"2007";"EW";"RB0";"T";"120.63081899"
"2007";"EW";"RS";"A";"145.25827993"
"2007";"EW";"RS";"T";"133.06338239"
"2007";"EW";"RG0";"A";"162.53276978"
"2007";"EW";"RG0";"T";"170.16735084"
"2007";"EW";"RW";"A";"136.15418551"
"2007";"EW";"RW";"T";"124.64918391"
"2007";"EH";"GS";"A";"118.85988892"
"2007";"EH";"GS";"T";"123.49226196"
"2007";"EH";"RZ";"A";"123.10824491"
"2007";"EH";"RZ";"T";"133.55694772"
"2007";"EH";"RO";"A";"110.12372181"
"2007";"EH";"RO";"T";"110.58043935"
"2007";"EH";"RI";"A";"111.62840764"
"2007";"EH";"RI";"T";"122.08137424"
"2007";"EH";"RN";"A";"113.9371985"
"2007";"EH";"RN";"T";"117.06643478"
"2007";"EH";"RB0";"A";"117.93337073"
"2007";"EH";"RB0";"T";"113.76025694"
"2007";"EH";"RS";"A";"128.60332652"
"2007";"EH";"RS";"T";"123.52908275"
"2007";"EH";"RG0";"A";"163.84212892"
"2007";"EH";"RG0";"T";"160.72240932"
"2007";"EH";"RW";"A";"123.14873529"
"2007";"EH";"RW";"T";"115.48738472"
"2007";"MW";"GS";"A";"123.73518947"
"2007";"MW";"RZ";"A";"124.98397966"
"2007";"MW";"RO";"A";"111.2652934"
"2007";"MW";"RI";"A";"126.44951064"
"2007";"MW";"RN";"A";"114.58838956"
"2007";"MW";"RB0";"A";"114.60753157"
"2007";"MW";"RS";"A";"130.94776071"
"2007";"MW";"RG0";"A";"153.85291503"
"2007";"MW";"RW";"A";"123.18265763"
"2007";"BF";"GS";"A";"107.14810291"
"2007";"BF";"RZ";"A";"103.59656729"
"2007";"BF";"RB1";"A";"108.19838848"
"2007";"BF";"RG1";"A";"121.76242715"
"2007";"BF";"US";"A";"109.47386635"
"2007";"GF";"GS";"A";"108.29187174"
"2007";"GF";"RZ";"A";"100.57120068"
"2007";"GF";"RB1";"A";"112.8116594"
"2007";"GF";"RG1";"A";"116.23761398"
"2007";"GF";"US";"A";"112.41512657"
"2008";"EW";"GS";"A";"135.5107307"
"2008";"EW";"GS";"T";"139.70573282"
"2008";"EW";"RZ";"A";"137.31125607"
"2008";"EW";"RZ";"T";"145.60865329"
"2008";"EW";"RO";"A";"126.19319355"
"2008";"EW";"RO";"T";"123.79963681"
"2008";"EW";"RI";"A";"126.60237586"
"2008";"EW";"RI";"T";"135.98197125"
"2008";"EW";"RN";"A";"125.74129306"
"2008";"EW";"RN";"T";"125.31030347"
"2008";"EW";"RB0";"A";"129.14812206"
"2008";"EW";"RB0";"T";"122.33616114"
"2008";"EW";"RS";"A";"147.68137423"
"2008";"EW";"RS";"T";"139.35424286"
"2008";"EW";"RG0";"A";"181.53910332"
"2008";"EW";"RG0";"T";"187.24920486"
"2008";"EW";"RW";"A";"142.05289211"
"2008";"EW";"RW";"T";"129.52700391"
"2008";"EH";"GS";"A";"122.05189619"
"2008";"EH";"GS";"T";"128.11737244"
"2008";"EH";"RZ";"A";"126.68691987"
"2008";"EH";"RZ";"T";"140.12948456"
"2008";"EH";"RO";"A";"115.07298762"
"2008";"EH";"RO";"T";"112.08973216"
"2008";"EH";"RI";"A";"112.76907234"
"2008";"EH";"RI";"T";"126.68705102"
"2008";"EH";"RN";"A";"115.36748651"
"2008";"EH";"RN";"T";"119.53067321"
"2008";"EH";"RB0";"A";"118.89667721"
"2008";"EH";"RB0";"T";"115.97700676"
"2008";"EH";"RS";"A";"130.33173403"
"2008";"EH";"RS";"T";"129.74471652"
"2008";"EH";"RG0";"A";"174.24617475"
"2008";"EH";"RG0";"T";"174.48571979"
"2008";"EH";"RW";"A";"129.38052653"
"2008";"EH";"RW";"T";"117.54598836"
"2008";"MW";"GS";"A";"128.93638687"
"2008";"MW";"RZ";"A";"132.6718292"
"2008";"MW";"RO";"A";"115.68375139"
"2008";"MW";"RI";"A";"129.54305304"
"2008";"MW";"RN";"A";"119.17844797"
"2008";"MW";"RB0";"A";"118.73067493"
"2008";"MW";"RS";"A";"135.74088363"
"2008";"MW";"RG0";"A";"159.09870329"
"2008";"MW";"RW";"A";"128.07188811"
"2008";"BF";"GS";"A";"107.98808397"
"2008";"BF";"RZ";"A";"105.48851555"
"2008";"BF";"RB1";"A";"109.30060642"
"2008";"BF";"RG1";"A";"121.76178475"
"2008";"BF";"US";"A";"108.31700028"
"2008";"GF";"GS";"A";"108.73736901"
"2008";"GF";"RZ";"A";"103.98842501"
"2008";"GF";"RB1";"A";"108.83170004"
"2008";"GF";"RG1";"A";"115.41007447"
"2008";"GF";"US";"A";"111.69300176"
"2009";"EW";"GS";"A";"144.21147831"
"2009";"EW";"GS";"T";"144.45720913"
"2009";"EW";"RZ";"A";"147.78518387"
"2009";"EW";"RZ";"T";"150.91378396"
"2009";"EW";"RO";"A";"135.93374728"
"2009";"EW";"RO";"T";"125.56572304"
"2009";"EW";"RI";"A";"135.26421572"
"2009";"EW";"RI";"T";"137.43095683"
"2009";"EW";"RN";"A";"132.86239389"
"2009";"EW";"RN";"T";"126.8055619"
"2009";"EW";"RB0";"A";"131.71440325"
"2009";"EW";"RB0";"T";"125.4798591"
"2009";"EW";"RS";"A";"157.0376971"
"2009";"EW";"RS";"T";"145.41594205"
"2009";"EW";"RG0";"A";"198.14020676"
"2009";"EW";"RG0";"T";"199.48749441"
"2009";"EW";"RW";"A";"144.9421356"
"2009";"EW";"RW";"T";"133.57936647"
"2009";"EH";"GS";"A";"128.2039769"
"2009";"EH";"GS";"T";"128.74810627"
"2009";"EH";"RZ";"A";"136.07604473"
"2009";"EH";"RZ";"T";"141.34281614"
"2009";"EH";"RO";"A";"121.41546707"
"2009";"EH";"RO";"T";"113.06948242"
"2009";"EH";"RI";"A";"120.88400965"
"2009";"EH";"RI";"T";"126.51832411"
"2009";"EH";"RN";"A";"119.24574396"
"2009";"EH";"RN";"T";"118.22832753"
"2009";"EH";"RB0";"A";"124.20199952"
"2009";"EH";"RB0";"T";"115.57649579"
"2009";"EH";"RS";"A";"133.50391296"
"2009";"EH";"RS";"T";"129.42409744"
"2009";"EH";"RG0";"A";"183.69760471"
"2009";"EH";"RG0";"T";"181.50821843"
"2009";"EH";"RW";"A";"136.03657639"
"2009";"EH";"RW";"T";"118.99020712"
"2009";"MW";"GS";"A";"133.51037939"
"2009";"MW";"RZ";"A";"137.80189496"
"2009";"MW";"RO";"A";"120.71132116"
"2009";"MW";"RI";"A";"139.95078728"
"2009";"MW";"RN";"A";"122.38977908"
"2009";"MW";"RB0";"A";"122.00348683"
"2009";"MW";"RS";"A";"141.74064353"
"2009";"MW";"RG0";"A";"170.35968565"
"2009";"MW";"RW";"A";"129.99310691"
"2009";"BF";"GS";"A";"112.26528379"
"2009";"BF";"RZ";"A";"109.90266419"
"2009";"BF";"RB1";"A";"111.67851597"
"2009";"BF";"RG1";"A";"140.10017828"
"2009";"BF";"US";"A";"109.3856122"
"2009";"GF";"GS";"A";"100.33725611"
"2009";"GF";"RZ";"A";"96.36662514"
"2009";"GF";"RB1";"A";"117.08368625"
"2009";"GF";"RG1";"A";"109.31089162"
"2009";"GF";"US";"A";"97.86495956"
"2010";"EW";"GS";"A";"151.71707213"
"2010";"EW";"GS";"T";"152.82589309"
"2010";"EW";"RZ";"A";"155.46086551"
"2010";"EW";"RZ";"T";"161.47996258"
"2010";"EW";"RO";"A";"137.35413467"
"2010";"EW";"RO";"T";"131.40265246"
"2010";"EW";"RI";"A";"146.51333828"
"2010";"EW";"RI";"T";"145.85945917"
"2010";"EW";"RN";"A";"136.64585082"
"2010";"EW";"RN";"T";"132.33321824"
"2010";"EW";"RB0";"A";"134.33688887"
"2010";"EW";"RB0";"T";"130.15650349"
"2010";"EW";"RS";"A";"166.59475325"
"2010";"EW";"RS";"T";"153.93946993"
"2010";"EW";"RG0";"A";"215.6702813"
"2010";"EW";"RG0";"T";"215.67486626"
"2010";"EW";"RW";"A";"152.09516142"
"2010";"EW";"RW";"T";"138.02562652"
"2010";"EH";"GS";"A";"134.17460342"
"2010";"EH";"GS";"T";"132.2631998"
"2010";"EH";"RZ";"A";"140.14998845"
"2010";"EH";"RZ";"T";"146.71989139"
"2010";"EH";"RO";"A";"124.07327922"
"2010";"EH";"RO";"T";"117.07807079"
"2010";"EH";"RI";"A";"124.78500175"
"2010";"EH";"RI";"T";"131.91070512"
"2010";"EH";"RN";"A";"123.68146447"
"2010";"EH";"RN";"T";"120.9591747"
"2010";"EH";"RB0";"A";"128.10501041"
"2010";"EH";"RB0";"T";"117.15170922"
"2010";"EH";"RS";"A";"142.1728578"
"2010";"EH";"RS";"T";"129.53707317"
"2010";"EH";"RG0";"A";"205.09249961"
"2010";"EH";"RG0";"T";"190.42060568"
"2010";"EH";"RW";"A";"140.10165812"
"2010";"EH";"RW";"T";"121.27233837"
"2010";"MW";"GS";"A";"135.83112487"
"2010";"MW";"RZ";"A";"139.57755903"
"2010";"MW";"RO";"A";"122.25125693"
"2010";"MW";"RI";"A";"142.91025737"
"2010";"MW";"RN";"A";"124.63349107"
"2010";"MW";"RB0";"A";"123.08304577"
"2010";"MW";"RS";"A";"146.95595747"
"2010";"MW";"RG0";"A";"182.8043237"
"2010";"MW";"RW";"A";"131.64425159"
"2010";"BF";"GS";"A";"112.42685334"
"2010";"BF";"RZ";"A";"110.1296287"
"2010";"BF";"RB1";"A";"112.62414288"
"2010";"BF";"RG1";"A";"139.36036948"
"2010";"BF";"US";"A";"109.84742092"
"2010";"GF";"GS";"A";"104.13962616"
"2010";"GF";"RZ";"A";"99.14363981"
"2010";"GF";"RB1";"A";"122.55319063"
"2010";"GF";"RG1";"A";"120.75864641"
"2010";"GF";"US";"A";"101.92400395"
"2011";"EW";"GS";"A";"159.03063978"
"2011";"EW";"GS";"T";"166.04321308"
"2011";"EW";"RZ";"A";"166.33344014"
"2011";"EW";"RZ";"T";"176.38196925"
"2011";"EW";"RO";"A";"148.87017107"
"2011";"EW";"RO";"T";"138.68224224"
"2011";"EW";"RI";"A";"155.6372582"
"2011";"EW";"RI";"T";"157.41957487"
"2011";"EW";"RN";"A";"146.21496977"
"2011";"EW";"RN";"T";"141.87993942"
"2011";"EW";"RB0";"A";"137.40567103"
"2011";"EW";"RB0";"T";"138.25054857"
"2011";"EW";"RS";"A";"170.77655764"
"2011";"EW";"RS";"T";"166.6995019"
"2011";"EW";"RG0";"A";"225.3879173"
"2011";"EW";"RG0";"T";"243.17326601"
"2011";"EW";"RW";"A";"156.5730521"
"2011";"EW";"RW";"T";"150.36491623"
"2011";"EH";"GS";"A";"139.67831624"
"2011";"EH";"GS";"T";"140.69423455"
"2011";"EH";"RZ";"A";"148.92305195"
"2011";"EH";"RZ";"T";"155.86945207"
"2011";"EH";"RO";"A";"129.21181418"
"2011";"EH";"RO";"T";"123.66654768"
"2011";"EH";"RI";"A";"132.63126363"
"2011";"EH";"RI";"T";"139.59407735"
"2011";"EH";"RN";"A";"125.74820266"
"2011";"EH";"RN";"T";"127.36559031"
"2011";"EH";"RB0";"A";"132.70224037"
"2011";"EH";"RB0";"T";"122.50359137"
"2011";"EH";"RS";"A";"149.26256802"
"2011";"EH";"RS";"T";"139.90240058"
"2011";"EH";"RG0";"A";"210.76167664"
"2011";"EH";"RG0";"T";"206.62350052"
"2011";"EH";"RW";"A";"145.54649937"
"2011";"EH";"RW";"T";"129.99015589"
"2011";"MW";"GS";"A";"139.68105526"
"2011";"MW";"RZ";"A";"143.52039392"
"2011";"MW";"RO";"A";"124.93597131"
"2011";"MW";"RI";"A";"152.1394295"
"2011";"MW";"RN";"A";"127.96948909"
"2011";"MW";"RB0";"A";"125.46565879"
"2011";"MW";"RS";"A";"153.2075237"
"2011";"MW";"RG0";"A";"196.78385279"
"2011";"MW";"RW";"A";"133.06453848"
"2011";"BF";"GS";"A";"110.79922351"
"2011";"BF";"RZ";"A";"108.60398051"
"2011";"BF";"RB1";"A";"110.9826737"
"2011";"BF";"RG1";"A";"132.77925316"
"2011";"BF";"US";"A";"111.96661735"
"2011";"GF";"GS";"A";"103.74209265"
"2011";"GF";"RZ";"A";"98.01301376"
"2011";"GF";"RB1";"A";"108.9589103"
"2011";"GF";"RG1";"A";"119.40818307"
"2011";"GF";"US";"A";"105.95225895"
"2012";"EW";"GS";"A";"167.19507831"
"2012";"EW";"GS";"T";"177.16752965"
"2012";"EW";"RZ";"A";"179.18926303"
"2012";"EW";"RZ";"T";"187.36181449"
"2012";"EW";"RO";"A";"161.4388769"
"2012";"EW";"RO";"T";"146.61034105"
"2012";"EW";"RI";"A";"169.06340868"
"2012";"EW";"RI";"T";"167.1199781"
"2012";"EW";"RN";"A";"148.30635741"
"2012";"EW";"RN";"T";"147.95675827"
"2012";"EW";"RB0";"A";"148.06741117"
"2012";"EW";"RB0";"T";"143.85114876"
"2012";"EW";"RS";"A";"174.10954226"
"2012";"EW";"RS";"T";"178.03442326"
"2012";"EW";"RG0";"A";"238.36932104"
"2012";"EW";"RG0";"T";"270.22034799"
"2012";"EW";"RW";"A";"170.23410709"
"2012";"EW";"RW";"T";"158.6206727"
"2012";"EH";"GS";"A";"144.90535193"
"2012";"EH";"GS";"T";"147.49368789"
"2012";"EH";"RZ";"A";"157.96424594"
"2012";"EH";"RZ";"T";"164.73462967"
"2012";"EH";"RO";"A";"135.7061991"
"2012";"EH";"RO";"T";"129.7845385"
"2012";"EH";"RI";"A";"148.53439398"
"2012";"EH";"RI";"T";"149.42182275"
"2012";"EH";"RN";"A";"127.48097901"
"2012";"EH";"RN";"T";"130.95100685"
"2012";"EH";"RB0";"A";"134.44342807"
"2012";"EH";"RB0";"T";"125.42058705"
"2012";"EH";"RS";"A";"150.12189105"
"2012";"EH";"RS";"T";"147.09460651"
"2012";"EH";"RG0";"A";"222.87871874"
"2012";"EH";"RG0";"T";"219.79347918"
"2012";"EH";"RW";"A";"149.22113219"
"2012";"EH";"RW";"T";"137.29204922"
"2012";"MW";"GS";"A";"143.98271113"
"2012";"MW";"RZ";"A";"150.11576567"
"2012";"MW";"RO";"A";"130.24648138"
"2012";"MW";"RI";"A";"158.30053792"
"2012";"MW";"RN";"A";"128.4690023"
"2012";"MW";"RB0";"A";"128.68269494"
"2012";"MW";"RS";"A";"157.36391728"
"2012";"MW";"RG0";"A";"215.17263022"
"2012";"MW";"RW";"A";"135.27847356"
"2012";"BF";"GS";"A";"116.28200616"
"2012";"BF";"RZ";"A";"110.81411968"
"2012";"BF";"RB1";"A";"116.98667703"
"2012";"BF";"RG1";"A";"154.83348504"
"2012";"BF";"US";"A";"114.29927332"
"2012";"GF";"GS";"A";"105.37239383"
"2012";"GF";"RZ";"A";"101.80278581"
"2012";"GF";"RB1";"A";"105.65316998"
"2012";"GF";"RG1";"A";"120.75668431"
"2012";"GF";"US";"A";"111.2919405"
"2013";"EW";"GS";"A";"172.78242509"
"2013";"EW";"GS";"T";"186.08199506"
"2013";"EW";"RZ";"A";"187.29069198"
"2013";"EW";"RZ";"T";"195.36042565"
"2013";"EW";"RO";"A";"171.94382519"
"2013";"EW";"RO";"T";"154.89606945"
"2013";"EW";"RI";"A";"170.79860918"
"2013";"EW";"RI";"T";"178.003169"
"2013";"EW";"RN";"A";"152.57122632"
"2013";"EW";"RN";"T";"153.15779001"
"2013";"EW";"RB0";"A";"158.78479706"
"2013";"EW";"RB0";"T";"149.05160978"
"2013";"EW";"RS";"A";"180.19756618"
"2013";"EW";"RS";"T";"188.69655966"
"2013";"EW";"RG0";"A";"235.02715054"
"2013";"EW";"RG0";"T";"284.42429538"
"2013";"EW";"RW";"A";"174.3269214"
"2013";"EW";"RW";"T";"167.00556072"
"2013";"EH";"GS";"A";"151.64762517"
"2013";"EH";"GS";"T";"151.89305365"
"2013";"EH";"RZ";"A";"168.02540144"
"2013";"EH";"RZ";"T";"170.65197315"
"2013";"EH";"RO";"A";"140.31560293"
"2013";"EH";"RO";"T";"136.74875554"
"2013";"EH";"RI";"A";"159.36790377"
"2013";"EH";"RI";"T";"154.54260184"
"2013";"EH";"RN";"A";"128.96874997"
"2013";"EH";"RN";"T";"134.49846682"
"2013";"EH";"RB0";"A";"136.37710566"
"2013";"EH";"RB0";"T";"130.3994868"
"2013";"EH";"RS";"A";"161.54193789"
"2013";"EH";"RS";"T";"148.69533108"
"2013";"EH";"RG0";"A";"224.03180704"
"2013";"EH";"RG0";"T";"220.52768583"
"2013";"EH";"RW";"A";"157.38353641"
"2013";"EH";"RW";"T";"144.75859122"
"2013";"MW";"GS";"A";"148.14929056"
"2013";"MW";"RZ";"A";"155.2760749"
"2013";"MW";"RO";"A";"133.1592724"
"2013";"MW";"RI";"A";"161.43178057"
"2013";"MW";"RN";"A";"131.53553175"
"2013";"MW";"RB0";"A";"131.03238991"
"2013";"MW";"RS";"A";"160.17808208"
"2013";"MW";"RG0";"A";"221.916379"
"2013";"MW";"RW";"A";"140.5721597"
"2013";"BF";"GS";"A";"122.51275285"
"2013";"BF";"RZ";"A";"119.956738"
"2013";"BF";"RB1";"A";"118.46280349"
"2013";"BF";"RG1";"A";"165.47074263"
"2013";"BF";"US";"A";"114.1128729"
"2013";"GF";"GS";"A";"107.52959501"
"2013";"GF";"RZ";"A";"106.00785441"
"2013";"GF";"RB1";"A";"114.04028702"
"2013";"GF";"RG1";"A";"123.64438093"
"2013";"GF";"US";"A";"108.08681535"
"2014";"EW";"GS";"A";"176.65709531"
"2014";"EW";"GS";"T";"190.96408077"
"2014";"EW";"RZ";"A";"186.35475485"
"2014";"EW";"RZ";"T";"200.71342564"
"2014";"EW";"RO";"A";"176.6932752"
"2014";"EW";"RO";"T";"166.44041167"
"2014";"EW";"RI";"A";"176.4192686"
"2014";"EW";"RI";"T";"185.49063585"
"2014";"EW";"RN";"A";"159.64406844"
"2014";"EW";"RN";"T";"159.28604215"
"2014";"EW";"RB0";"A";"156.17982186"
"2014";"EW";"RB0";"T";"153.06526535"
"2014";"EW";"RS";"A";"186.37740012"
"2014";"EW";"RS";"T";"193.14930356"
"2014";"EW";"RG0";"A";"231.42808967"
"2014";"EW";"RG0";"T";"282.29291924"
"2014";"EW";"RW";"A";"174.62460301"
"2014";"EW";"RW";"T";"173.08185859"
"2014";"EH";"GS";"A";"153.60614435"
"2014";"EH";"GS";"T";"156.02988351"
"2014";"EH";"RZ";"A";"169.37847939"
"2014";"EH";"RZ";"T";"173.84477745"
"2014";"EH";"RO";"A";"144.35505974"
"2014";"EH";"RO";"T";"144.53945403"
"2014";"EH";"RI";"A";"164.98737918"
"2014";"EH";"RI";"T";"159.06752342"
"2014";"EH";"RN";"A";"129.94951332"
"2014";"EH";"RN";"T";"138.93299852"
"2014";"EH";"RB0";"A";"137.42579701"
"2014";"EH";"RB0";"T";"133.7371621"
"2014";"EH";"RS";"A";"163.47607619"
"2014";"EH";"RS";"T";"155.93096371"
"2014";"EH";"RG0";"A";"213.57765871"
"2014";"EH";"RG0";"T";"217.71330789"
"2014";"EH";"RW";"A";"158.38939858"
"2014";"EH";"RW";"T";"147.39624359"
"2014";"MW";"GS";"A";"151.39978315"
"2014";"MW";"RZ";"A";"155.68520745"
"2014";"MW";"RO";"A";"135.83653409"
"2014";"MW";"RI";"A";"165.34795921"
"2014";"MW";"RN";"A";"134.59501029"
"2014";"MW";"RB0";"A";"133.89830855"
"2014";"MW";"RS";"A";"162.05288725"
"2014";"MW";"RG0";"A";"223.12014582"
"2014";"MW";"RW";"A";"142.46713559"
"2014";"BF";"GS";"A";"122.76661961"
