"TIME_PERIOD","GEO","INDICATOR","VALUE"
"2018","CH","5",49.7
"2018","CH","6",59.3
"2018","CH040","Total",44.5
"2018","CH040","1",32.3
"2018","CH040","2",44.8
"2018","CH040","3",42.2
"2018","CH040","4",40.3
"2018","CH040","5",48.5
"2018","CH040","6",59.5
"2018","CH021","Total",45.6
"2018","CH021","1",28.6
"2018","CH021","2",41.6
"2018","CH021","3",42.7
"2018","CH021","4",43.0
"2018","CH021","5",49.6
"2018","CH021","6",57.5
"2018","CH061","Total",46.4
"2018","CH061","1",30.8
"2018","CH061","2",45.2
"2018","CH061","3",46.0
"2018","CH061","4",42.4
"2018","CH061","5",48.0
"2018","CH061","6",54.7
"2018","CH062","Total",46.3
"2018","CH062","1",27.4
"2018","CH062","2",42.0
"2018","CH062","3",45.2
"2018","CH062","4",43.6
"2018","CH062","5",46.7
"2018","CH062","6",53.2
"2018","CH063","Total",49.5
"2018","CH063","1",30.6
"2018","CH063","2",44.1
"2018","CH063","3",47.8
"2018","CH063","4",46.0
"2018","CH063","5",51.5
"2018","CH063","6",58.9
"2018","CH064","Total",47.9
"2018","CH064","1",26.3
"2018","CH064","2",43.3
"2018","CH064","3",46.3
"2018","CH064","4",44.5
"2018","CH064","5",49.5
"2018","CH064","6",57.0
"2018","CH065","Total",49.5
"2018","CH065","1",27.2
"2018","CH065","2",45.0
"2018","CH065","3",49.6
"2018","CH065","4",47.0
"2018","CH065","5",51.3
"2018","CH065","6",57.7
"2018","CH051","Total",49.8
"2018","CH051","1",32.1
"2018","CH051","2",46.0
"2018","CH051","3",45.4
"2018","CH051","4",44.6
"2018","CH051","5",51.2
"2018","CH051","6",63.1
"2018","CH066","Total",47.3
"2018","CH066","1",30.5
"2018","CH066","2",46.5
"2018","CH066","3",47.0
"2018","CH066","4",43.8
"2018","CH066","5",48.7
"2018","CH066","6",59.5
"2018","CH022","Total",44.8
"2018","CH022","1",25.9
"2018","CH022","2",40.4
"2018","CH022","3",40.6
"2018","CH022","4",41.7
"2018","CH022","5",48.7
"2018","CH022","6",56.5
"2018","CH023","Total",49.6
"2018","CH023","1",31.1
"2018","CH023","2",45.1
"2018","CH023","3",44.8
"2018","CH023","4",45.1
"2018","CH023","5",53.3
"2018","CH023","6",61.7
"2018","CH031","Total",41.0
"2018","CH031","1",27.9
"2018","CH031","2",39.8
"2018","CH031","3",38.7
"2018","CH031","4",39.0
"2018","CH031","5",47.0
"2018","CH031","6",61.3
"2018","CH032","Total",47.7
"2018","CH032","1",33.2
"2018","CH032","2",45.2
"2018","CH032","3",43.2
"2018","CH032","4",43.5
"2018","CH032","5",51.1
"2018","CH032","6",61.8
"2018","CH052","Total",50.7
"2018","CH052","1",31.5
"2018","CH052","2",46.0
"2018","CH052","3",47.3
"2018","CH052","4",46.1
"2018","CH052","5",53.6
"2018","CH052","6",62.4
"2018","CH053","Total",50.7
"2018","CH053","1",27.9
"2018","CH053","2",43.5
"2018","CH053","3",45.9
"2018","CH053","4",44.8
"2018","CH053","5",51.2
"2018","CH053","6",60.7
"2018","CH054","Total",49.3
"2018","CH054","1",28.7
"2018","CH054","2",40.5
"2018","CH054","3",45.5
"2018","CH054","4",46.0
"2018","CH054","5",49.6
"2018","CH054","6",52.8
"2018","CH055","Total",47.5
"2018","CH055","1",29.8
"2018","CH055","2",44.8
"2018","CH055","3",45.5
"2018","CH055","4",42.8
"2018","CH055","5",48.9
"2018","CH055","6",56.9
"2018","CH056","Total",47.0
"2018","CH056","1",24.7
"2018","CH056","2",40.0
"2018","CH056","3",44.9
"2018","CH056","4",44.4
"2018","CH056","5",50.3
"2018","CH056","6",59.7
"2018","CH033","Total",49.8
"2018","CH033","1",32.7
"2018","CH033","2",46.5
"2018","CH033","3",46.0
"2018","CH033","4",45.4
"2018","CH033","5",52.5
"2018","CH033","6",60.8
"2018","CH057","Total",51.4
"2018","CH057","1",32.0
"2018","CH057","2",46.6
"2018","CH057","3",47.9
"2018","CH057","4",46.2
"2018","CH057","5",53.7
"2018","CH057","6",60.9
"2018","CH070","Total",47.9
"2018","CH070","1",41.5
"2018","CH070","2",45.5
"2018","CH070","3",44.6
"2018","CH070","4",45.3
"2018","CH070","5",51.7
"2018","CH070","6",63.6
"2018","CH011","Total",42.8
"2018","CH011","1",25.3
"2018","CH011","2",37.4
"2018","CH011","3",37.2
"2018","CH011","4",40.0
"2018","CH011","5",49.1
"2018","CH011","6",62.7
"2018","CH012","Total",45.5
"2018","CH012","1",23.4
"2018","CH012","2",37.7
"2018","CH012","3",42.4
"2018","CH012","4",44.9
"2018","CH012","5",49.4
"2018","CH012","6",58.8
"2018","CH024","Total",44.8
"2018","CH024","1",32.1
"2018","CH024","2",41.8
"2018","CH024","3",42.1
"2018","CH024","4",41.2
"2018","CH024","5",48.3
"2018","CH024","6",59.0
"2018","CH013","Total",36.4
"2018","CH013","1",27.0
"2018","CH013","2",34.2
"2018","CH013","3",33.1
"2018","CH013","4",34.5
"2018","CH013","5",41.0
"2018","CH013","6",58.7
"2018","CH025","Total",47.3
"2018","CH025","1",26.7
"2018","CH025","2",38.7
"2018","CH025","3",43.1
"2018","CH025","4",44.3
"2018","CH025","5",48.9
"2018","CH025","6",55.9
"2017","CH","Total",45.5
"2017","CH","1",29.0
"2017","CH","2",41.4
"2017","CH","3",41.8
"2017","CH","4",42.3
"2017","CH","5",49.5
"2017","CH","6",58.8
"2017","CH040","Total",44.4
"2017","CH040","1",31.9
"2017","CH040","2",44.4
"2017","CH040","3",41.9
"2017","CH040","4",40.3
"2017","CH040","5",48.5
"2017","CH040","6",59.1
"2017","CH021","Total",45.4
"2017","CH021","1",28.2
"2017","CH021","2",41.5
"2017","CH021","3",42.5
"2017","CH021","4",42.9
"2017","CH021","5",49.3
"2017","CH021","6",57.1
"2017","CH061","Total",46.1
"2017","CH061","1",30.9
"2017","CH061","2",44.7
"2017","CH061","3",45.8
"2017","CH061","4",42.1
"2017","CH061","5",47.7
"2017","CH061","6",54.2
"2017","CH062","Total",45.7
"2017","CH062","1",27.2
"2017","CH062","2",41.6
"2017","CH062","3",44.8
"2017","CH062","4",43.0
"2017","CH062","5",46.2
"2017","CH062","6",52.5
"2017","CH063","Total",49.1
"2017","CH063","1",29.7
"2017","CH063","2",43.9
"2017","CH063","3",47.3
"2017","CH063","4",45.6
"2017","CH063","5",51.2
"2017","CH063","6",58.2
"2017","CH064","Total",47.8
"2017","CH064","1",25.5
"2017","CH064","2",43.3
"2017","CH064","3",46.6
"2017","CH064","4",44.2
"2017","CH064","5",49.3
"2017","CH064","6",56.7
"2017","CH065","Total",49.2
"2017","CH065","1",26.8
"2017","CH065","2",45.0
"2017","CH065","3",48.9
"2017","CH065","4",46.8
"2017","CH065","5",51.0
"2017","CH065","6",57.2
"2017","CH051","Total",49.5
"2017","CH051","1",31.2
"2017","CH051","2",45.9
"2017","CH051","3",45.1
"2017","CH051","4",44.3
"2017","CH051","5",50.9
"2017","CH051","6",62.6
"2017","CH066","Total",47.1
"2017","CH066","1",30.5
"2017","CH066","2",46.1
"2017","CH066","3",46.8
"2017","CH066","4",43.8
"2017","CH066","5",48.5
"2017","CH066","6",59.0
"2017","CH022","Total",44.6
"2017","CH022","1",25.7
"2017","CH022","2",39.8
"2017","CH022","3",40.2
"2017","CH022","4",41.7
"2017","CH022","5",48.4
"2017","CH022","6",56.0
"2017","CH023","Total",49.4
"2017","CH023","1",30.8
"2017","CH023","2",44.6
"2017","CH023","3",44.5
"2017","CH023","4",44.9
"2017","CH023","5",53.1
"2017","CH023","6",61.2
"2017","CH031","Total",41.0
"2017","CH031","1",27.9
"2017","CH031","2",39.6
"2017","CH031","3",38.7
"2017","CH031","4",39.2
"2017","CH031","5",47.0
"2017","CH031","6",61.5
"2017","CH032","Total",47.5
"2017","CH032","1",33.1
"2017","CH032","2",45.1
"2017","CH032","3",42.9
"2017","CH032","4",43.4
"2017","CH032","5",50.8
"2017","CH032","6",61.4
"2017","CH052","Total",50.5
"2017","CH052","1",30.8
"2017","CH052","2",45.9
"2017","CH052","3",47.3
"2017","CH052","4",46.0
"2017","CH052","5",53.4
"2017","CH052","6",61.7
"2017","CH053","Total",50.4
"2017","CH053","1",27.8
"2017","CH053","2",42.9
"2017","CH053","3",45.6
"2017","CH053","4",44.5
"2017","CH053","5",50.7
"2017","CH053","6",60.3
"2017","CH054","Total",49.1
"2017","CH054","1",28.2
"2017","CH054","2",41.8
"2017","CH054","3",45.0
"2017","CH054","4",45.7
"2017","CH054","5",48.9
"2017","CH054","6",53.4
"2017","CH055","Total",47.3
"2017","CH055","1",29.9
"2017","CH055","2",44.2
"2017","CH055","3",45.2
"2017","CH055","4",42.6
"2017","CH055","5",48.6
"2017","CH055","6",56.3
"2017","CH056","Total",46.7
"2017","CH056","1",24.7
"2017","CH056","2",39.8
"2017","CH056","3",44.6
"2017","CH056","4",44.2
"2017","CH056","5",49.9
"2017","CH056","6",59.2
"2017","CH033","Total",49.7
"2017","CH033","1",32.1
"2017","CH033","2",46.0
"2017","CH033","3",45.6
"2017","CH033","4",45.4
"2017","CH033","5",52.4
"2017","CH033","6",60.5
"2017","CH057","Total",51.2
"2017","CH057","1",31.0
"2017","CH057","2",46.0
"2017","CH057","3",47.6
"2017","CH057","4",46.0
"2017","CH057","5",53.6
"2017","CH057","6",60.5
"2017","CH070","Total",47.5
"2017","CH070","1",41.5
"2017","CH070","2",45.3
"2017","CH070","3",44.3
"2017","CH070","4",44.9
"2017","CH070","5",51.2
"2017","CH070","6",62.4
"2017","CH011","Total",42.6
"2017","CH011","1",24.8
"2017","CH011","2",36.8
"2017","CH011","3",37.0
"2017","CH011","4",39.9
"2017","CH011","5",48.9
"2017","CH011","6",62.2
"2017","CH012","Total",45.2
"2017","CH012","1",23.1
"2017","CH012","2",37.2
"2017","CH012","3",41.9
"2017","CH012","4",44.7
"2017","CH012","5",48.9
"2017","CH012","6",58.4
"2017","CH024","Total",44.4
"2017","CH024","1",31.5
"2017","CH024","2",41.0
"2017","CH024","3",41.7
"2017","CH024","4",40.9
"2017","CH024","5",48.0
"2017","CH024","6",58.2
"2017","CH013","Total",36.6
"2017","CH013","1",27.6
"2017","CH013","2",34.5
"2017","CH013","3",33.3
"2017","CH013","4",34.6
"2017","CH013","5",41.1
"2017","CH013","6",58.8
"2017","CH025","Total",47.0
"2017","CH025","1",26.0
"2017","CH025","2",38.1
"2017","CH025","3",43.2
"2017","CH025","4",43.9
"2017","CH025","5",48.6
"2017","CH025","6",55.0
"2016","CH","Total",45.4
"2016","CH","1",29.0
"2016","CH","2",41.2
"2016","CH","3",41.8
"2016","CH","4",42.3
"2016","CH","5",49.3
"2016","CH","6",58.5
"2016","CH040","Total",44.5
"2016","CH040","1",32.1
"2016","CH040","2",44.5
"2016","CH040","3",42.1
"2016","CH040","4",40.4
"2016","CH040","5",48.4
"2016","CH040","6",59.1
"2016","CH021","Total",45.3
"2016","CH021","1",28.1
"2016","CH021","2",41.3
"2016","CH021","3",42.5
"2016","CH021","4",42.8
"2016","CH021","5",49.1
"2016","CH021","6",56.6
"2016","CH061","Total",45.9
"2016","CH061","1",30.9
"2016","CH061","2",44.8
"2016","CH061","3",45.6
"2016","CH061","4",41.9
"2016","CH061","5",47.5
"2016","CH061","6",53.7
"2016","CH062","Total",45.3
"2016","CH062","1",26.8
"2016","CH062","2",41.3
"2016","CH062","3",44.7
"2016","CH062","4",42.4
"2016","CH062","5",45.6
"2016","CH062","6",52.6
"2016","CH063","Total",48.7
"2016","CH063","1",30.6
"2016","CH063","2",43.6
"2016","CH063","3",46.8
"2016","CH063","4",45.4
"2016","CH063","5",50.9
"2016","CH063","6",57.4
"2016","CH064","Total",47.3
"2016","CH064","1",24.8
"2016","CH064","2",42.5
"2016","CH064","3",45.9
"2016","CH064","4",44.0
"2016","CH064","5",48.7
"2016","CH064","6",56.1
"2016","CH065","Total",49.0
"2016","CH065","1",26.7
"2016","CH065","2",45.4
"2016","CH065","3",48.7
"2016","CH065","4",46.4
"2016","CH065","5",51.0
"2016","CH065","6",56.8
"2016","CH051","Total",49.3
"2016","CH051","1",32.0
"2016","CH051","2",46.4
"2016","CH051","3",44.7
"2016","CH051","4",43.9
"2016","CH051","5",50.9
"2016","CH051","6",61.8
"2016","CH066","Total",47.1
"2016","CH066","1",30.2
"2016","CH066","2",46.0
"2016","CH066","3",46.6
"2016","CH066","4",43.9
"2016","CH066","5",48.5
"2016","CH066","6",58.6
"2016","CH022","Total",44.4
"2016","CH022","1",25.5
"2016","CH022","2",39.5
"2016","CH022","3",40.0
"2016","CH022","4",41.5
"2016","CH022","5",48.1
"2016","CH022","6",55.7
"2016","CH023","Total",49.3
"2016","CH023","1",30.5
"2016","CH023","2",44.5
"2016","CH023","3",44.6
"2016","CH023","4",44.7
"2016","CH023","5",52.9
"2016","CH023","6",60.7
"2016","CH031","Total",41.2
"2016","CH031","1",28.0
"2016","CH031","2",39.8
"2016","CH031","3",38.9
"2016","CH031","4",39.4
"2016","CH031","5",47.4
"2016","CH031","6",61.7
"2016","CH032","Total",47.5
"2016","CH032","1",33.7
"2016","CH032","2",45.0
"2016","CH032","3",42.9
"2016","CH032","4",43.4
"2016","CH032","5",50.6
"2016","CH032","6",61.0
"2016","CH052","Total",50.5
"2016","CH052","1",30.9
"2016","CH052","2",46.0
"2016","CH052","3",47.0
"2016","CH052","4",46.0
"2016","CH052","5",53.3
"2016","CH052","6",61.8
"2016","CH053","Total",50.1
"2016","CH053","1",28.4
"2016","CH053","2",43.0
"2016","CH053","3",45.3
"2016","CH053","4",44.4
"2016","CH053","5",50.3
"2016","CH053","6",59.7
"2016","CH054","Total",48.6
"2016","CH054","1",28.3
"2016","CH054","2",41.7
"2016","CH054","3",45.4
"2016","CH054","4",44.7
"2016","CH054","5",47.8
"2016","CH054","6",53.7
"2016","CH055","Total",47.0
"2016","CH055","1",29.8
"2016","CH055","2",44.0
"2016","CH055","3",44.8
"2016","CH055","4",42.5
"2016","CH055","5",48.4
"2016","CH055","6",55.8
"2016","CH056","Total",46.4
"2016","CH056","1",23.9
"2016","CH056","2",39.1
"2016","CH056","3",44.3
"2016","CH056","4",44.1
"2016","CH056","5",49.7
"2016","CH056","6",58.7
"2016","CH033","Total",49.6
"2016","CH033","1",31.5
"2016","CH033","2",45.6
"2016","CH033","3",45.3
"2016","CH033","4",45.4
"2016","CH033","5",52.3
"2016","CH033","6",60.2
"2016","CH057","Total",50.9
"2016","CH057","1",30.9
"2016","CH057","2",45.8
"2016","CH057","3",47.3
"2016","CH057","4",46.0
"2016","CH057","5",53.1
"2016","CH057","6",59.8
"2016","CH070","Total",47.2
"2016","CH070","1",41.7
"2016","CH070","2",45.3
"2016","CH070","3",44.2
"2016","CH070","4",44.5
"2016","CH070","5",50.6
"2016","CH070","6",62.0
"2016","CH011","Total",42.4
"2016","CH011","1",24.6
"2016","CH011","2",36.6
"2016","CH011","3",36.9
"2016","CH011","4",39.8
"2016","CH011","5",48.6
"2016","CH011","6",61.7
"2016","CH012","Total",44.7
"2016","CH012","1",22.5
"2016","CH012","2",36.7
"2016","CH012","3",41.5
"2016","CH012","4",44.3
"2016","CH012","5",48.5
"2016","CH012","6",57.5
"2016","CH024","Total",44.1
"2016","CH024","1",31.8
"2016","CH024","2",40.9
"2016","CH024","3",41.5
"2016","CH024","4",40.7
"2016","CH024","5",47.7
"2016","CH024","6",57.7
"2016","CH013","Total",36.7
"2016","CH013","1",27.4
"2016","CH013","2",34.5
"2016","CH013","3",33.6
"2016","CH013","4",34.6
"2016","CH013","5",41.2
"2016","CH013","6",58.9
"2016","CH025","Total",46.5
"2016","CH025","1",25.6
"2016","CH025","2",37.0
"2016","CH025","3",42.5
"2016","CH025","4",43.3
"2016","CH025","5",48.2
"2016","CH025","6",54.4
"2015","CH","Total",45.2
"2015","CH","1",28.7
"2015","CH","2",41.0
"2015","CH","3",41.6
"2015","CH","4",42.1
"2015","CH","5",49.0
"2015","CH","6",58.0
"2015","CH040","Total",44.4
"2015","CH040","1",31.8
"2015","CH040","2",44.1
"2015","CH040","3",41.9
"2015","CH040","4",40.5
"2015","CH040","5",48.4
"2015","CH040","6",58.9
"2015","CH021","Total",45.0
"2015","CH021","1",27.7
"2015","CH021","2",40.9
"2015","CH021","3",42.2
"2015","CH021","4",42.6
"2015","CH021","5",48.7
"2015","CH021","6",56.3
"2015","CH061","Total",45.6
"2015","CH061","1",30.2
"2015","CH061","2",44.5
"2015","CH061","3",45.5
"2015","CH061","4",41.8
"2015","CH061","5",47.1
"2015","CH061","6",53.0
"2015","CH062","Total",44.8
"2015","CH062","1",26.7
"2015","CH062","2",40.7
"2015","CH062","3",43.9
"2015","CH062","4",41.9
"2015","CH062","5",45.0
"2015","CH062","6",52.3
"2015","CH063","Total",48.3
"2015","CH063","1",31.0
"2015","CH063","2",43.8
"2015","CH063","3",46.5
"2015","CH063","4",44.9
"2015","CH063","5",50.4
"2015","CH063","6",56.4
"2015","CH064","Total",46.7
"2015","CH064","1",25.3
"2015","CH064","2",42.2
"2015","CH064","3",45.4
"2015","CH064","4",43.6
"2015","CH064","5",48.1
"2015","CH064","6",55.0
"2015","CH065","Total",48.4
"2015","CH065","1",26.9
"2015","CH065","2",44.4
"2015","CH065","3",48.1
"2015","CH065","4",46.1
"2015","CH065","5",50.1
"2015","CH065","6",55.9
"2015","CH051","Total",49.0
"2015","CH051","1",32.8
"2015","CH051","2",45.7
"2015","CH051","3",44.3
"2015","CH051","4",43.6
"2015","CH051","5",50.7
"2015","CH051","6",61.8
"2015","CH066","Total",47.0
"2015","CH066","1",30.0
"2015","CH066","2",46.1
"2015","CH066","3",46.3
"2015","CH066","4",43.8
"2015","CH066","5",48.5
"2015","CH066","6",58.3
"2015","CH022","Total",44.2
"2015","CH022","1",25.4
"2015","CH022","2",39.4
"2015","CH022","3",39.9
"2015","CH022","4",41.3
"2015","CH022","5",47.9
"2015","CH022","6",55.1
"2015","CH023","Total",49.1
"2015","CH023","1",30.2
"2015","CH023","2",44.6
"2015","CH023","3",44.6
"2015","CH023","4",44.4
"2015","CH023","5",52.5
"2015","CH023","6",60.3
"2015","CH031","Total",41.4
"2015","CH031","1",28.0
"2015","CH031","2",39.7
"2015","CH031","3",39.1
"2015","CH031","4",39.7
"2015","CH031","5",47.9
"2015","CH031","6",62.0
"2015","CH032","Total",47.3
"2015","CH032","1",33.6
"2015","CH032","2",44.9
"2015","CH032","3",42.8
"2015","CH032","4",43.3
"2015","CH032","5",50.3
"2015","CH032","6",60.8
"2015","CH052","Total",50.4
"2015","CH052","1",30.3
"2015","CH052","2",45.8
"2015","CH052","3",46.8
"2015","CH052","4",46.0
"2015","CH052","5",53.2
"2015","CH052","6",61.4
"2015","CH053","Total",49.7
"2015","CH053","1",28.2
"2015","CH053","2",42.4
"2015","CH053","3",44.9
"2015","CH053","4",43.9
"2015","CH053","5",50.3
"2015","CH053","6",59.0
"2015","CH054","Total",47.5
"2015","CH054","1",28.1
"2015","CH054","2",41.7
"2015","CH054","3",43.9
"2015","CH054","4",43.9
"2015","CH054","5",47.1
"2015","CH054","6",52.7
"2015","CH055","Total",46.9
"2015","CH055","1",29.4
"2015","CH055","2",43.6
"2015","CH055","3",44.7
"2015","CH055","4",42.4
"2015","CH055","5",48.1
"2015","CH055","6",55.5
"2015","CH056","Total",46.0
"2015","CH056","1",23.6
"2015","CH056","2",38.8
"2015","CH056","3",44.0
"2015","CH056","4",43.6
"2015","CH056","5",49.2
"2015","CH056","6",58.2
"2015","CH033","Total",49.4
"2015","CH033","1",31.2
"2015","CH033","2",45.1
"2015","CH033","3",45.2
"2015","CH033","4",45.3
"2015","CH033","5",52.1
"2015","CH033","6",59.9
"2015","CH057","Total",50.7
"2015","CH057","1",30.9
"2015","CH057","2",45.8
"2015","CH057","3",46.8
"2015","CH057","4",45.8
"2015","CH057","5",52.8
"2015","CH057","6",59.7
"2015","CH070","Total",46.9
"2015","CH070","1",41.0
"2015","CH070","2",45.2
"2015","CH070","3",44.0
"2015","CH070","4",44.3
"2015","CH070","5",50.2
"2015","CH070","6",61.3
"2015","CH011","Total",42.4
"2015","CH011","1",24.5
"2015","CH011","2",36.6
"2015","CH011","3",36.9
"2015","CH011","4",39.8
"2015","CH011","5",48.4
"2015","CH011","6",61.2
"2015","CH012","Total",44.3
"2015","CH012","1",22.3
"2015","CH012","2",36.4
"2015","CH012","3",41.1
"2015","CH012","4",43.9
"2015","CH012","5",48.1
"2015","CH012","6",56.9
"2015","CH024","Total",43.9
"2015","CH024","1",31.8
"2015","CH024","2",40.9
"2015","CH024","3",41.2
"2015","CH024","4",40.6
"2015","CH024","5",47.4
"2015","CH024","6",57.3
"2015","CH013","Total",36.7
"2015","CH013","1",27.4
"2015","CH013","2",34.5
"2015","CH013","3",33.6
"2015","CH013","4",34.4
"2015","CH013","5",41.1
"2015","CH013","6",58.2
"2015","CH025","Total",45.3
"2015","CH025","1",25.5
"2015","CH025","2",34.9
"2015","CH025","3",40.5
"2015","CH025","4",42.1
"2015","CH025","5",47.2
"2015","CH025","6",53.7
"2014","CH","Total",45.1
"2014","CH","1",28.7
"2014","CH","2",40.9
"2014","CH","3",41.5
"2014","CH","4",42.0
"2014","CH","5",48.8
"2014","CH","6",57.6
"2014","CH040","Total",44.3
"2014","CH040","1",31.3
"2014","CH040","2",43.9
"2014","CH040","3",41.7
"2014","CH040","4",40.4
"2014","CH040","5",48.3
"2014","CH040","6",58.7
"2014","CH021","Total",44.8
"2014","CH021","1",27.8
"2014","CH021","2",40.9
"2014","CH021","3",42.2
"2014","CH021","4",42.3
"2014","CH021","5",48.4
"2014","CH021","6",55.7
"2014","CH061","Total",45.3
"2014","CH061","1",30.0
"2014","CH061","2",44.2
"2014","CH061","3",45.3
"2014","CH061","4",41.6
"2014","CH061","5",46.7
"2014","CH061","6",52.8
"2014","CH062","Total",44.6
"2014","CH062","1",26.0
"2014","CH062","2",40.2
"2014","CH062","3",44.2
"2014","CH062","4",41.5
"2014","CH062","5",44.9
"2014","CH062","6",51.9
"2014","CH063","Total",48.0
"2014","CH063","1",30.5
"2014","CH063","2",43.7
"2014","CH063","3",46.2
"2014","CH063","4",44.6
"2014","CH063","5",50.2
"2014","CH063","6",56.3
"2014","CH064","Total",46.3
"2014","CH064","1",26.3
"2014","CH064","2",42.3
"2014","CH064","3",45.1
"2014","CH064","4",43.4
"2014","CH064","5",47.5
"2014","CH064","6",54.2
"2014","CH065","Total",48.1
"2014","CH065","1",26.5
"2014","CH065","2",44.5
"2014","CH065","3",47.6
"2014","CH065","4",46.0
"2014","CH065","5",49.6
"2014","CH065","6",55.4
"2014","CH051","Total",48.6
"2014","CH051","1",31.7
"2014","CH051","2",45.2
"2014","CH051","3",44.2
"2014","CH051","4",43.4
"2014","CH051","5",50.2
"2014","CH051","6",60.8
"2014","CH066","Total",46.8
"2014","CH066","1",29.8
"2014","CH066","2",45.6
"2014","CH066","3",46.1
"2014","CH066","4",43.8
"2014","CH066","5",48.2
"2014","CH066","6",57.9
"2014","CH022","Total",44.0
"2014","CH022","1",25.2
"2014","CH022","2",39.2
"2014","CH022","3",40.0
"2014","CH022","4",41.2
"2014","CH022","5",47.5
"2014","CH022","6",54.5
"2014","CH023","Total",49.0
"2014","CH023","1",30.1
"2014","CH023","2",44.7
"2014","CH023","3",44.6
"2014","CH023","4",44.4
"2014","CH023","5",52.3
"2014","CH023","6",59.8
"2014","CH031","Total",41.6
"2014","CH031","1",28.2
"2014","CH031","2",40.1
"2014","CH031","3",39.2
"2014","CH031","4",40.0
"2014","CH031","5",48.0
"2014","CH031","6",61.9
"2014","CH032","Total",47.1
"2014","CH032","1",33.0
"2014","CH032","2",44.7
"2014","CH032","3",42.6
"2014","CH032","4",43.2
"2014","CH032","5",49.9
"2014","CH032","6",60.2
"2014","CH052","Total",50.1
"2014","CH052","1",29.7
"2014","CH052","2",45.3
"2014","CH052","3",46.6
"2014","CH052","4",45.8
"2014","CH052","5",53.0
"2014","CH052","6",60.9
"2014","CH053","Total",49.5
"2014","CH053","1",27.8
"2014","CH053","2",42.2
"2014","CH053","3",44.6
"2014","CH053","4",44.0
"2014","CH053","5",50.0
"2014","CH053","6",58.6
"2014","CH054","Total",46.3
"2014","CH054","1",27.0
"2014","CH054","2",40.6
"2014","CH054","3",42.9
"2014","CH054","4",43.6
"2014","CH054","5",45.5
"2014","CH054","6",51.5
"2014","CH055","Total",46.5
"2014","CH055","1",29.4
"2014","CH055","2",43.1
"2014","CH055","3",44.2
"2014","CH055","4",42.2
"2014","CH055","5",47.8
"2014","CH055","6",55.1
"2014","CH056","Total",45.6
"2014","CH056","1",24.1
"2014","CH056","2",38.5
"2014","CH056","3",43.8
"2014","CH056","4",43.4
"2014","CH056","5",48.4
"2014","CH056","6",57.4
"2014","CH033","Total",49.3
"2014","CH033","1",30.6
"2014","CH033","2",44.9
"2014","CH033","3",45.1
"2014","CH033","4",45.2
"2014","CH033","5",51.8
"2014","CH033","6",59.5
"2014","CH057","Total",50.4
"2014","CH057","1",30.6
"2014","CH057","2",45.6
"2014","CH057","3",46.6
"2014","CH057","4",45.5
"2014","CH057","5",52.5
"2014","CH057","6",59.0
"2014","CH070","Total",46.8
"2014","CH070","1",41.1
"2014","CH070","2",44.7
"2014","CH070","3",43.8
"2014","CH070","4",44.2
"2014","CH070","5",50.0
"2014","CH070","6",61.6
"2014","CH011","Total",42.3
"2014","CH011","1",24.5
"2014","CH011","2",36.4
"2014","CH011","3",36.9
"2014","CH011","4",39.8
"2014","CH011","5",48.2
"2014","CH011","6",61.0
"2014","CH012","Total",43.7
"2014","CH012","1",22.3
"2014","CH012","2",36.0
"2014","CH012","3",40.6
"2014","CH012","4",43.2
"2014","CH012","5",47.4
"2014","CH012","6",55.8
"2014","CH024","Total",43.6
"2014","CH024","1",30.8
"2014","CH024","2",40.5
"2014","CH024","3",40.9
"2014","CH024","4",40.2
"2014","CH024","5",47.3
"2014","CH024","6",56.7
"2014","CH013","Total",36.8
"2014","CH013","1",27.8
"2014","CH013","2",35.0
"2014","CH013","3",33.8
"2014","CH013","4",34.5
"2014","CH013","5",41.2
"2014","CH013","6",57.9
"2014","CH025","Total",44.9
"2014","CH025","1",26.3
"2014","CH025","2",35.6
"2014","CH025","3",40.2
"2014","CH025","4",41.4
"2014","CH025","5",46.8
"2014","CH025","6",53.1
"2013","CH","Total",45.0
"2013","CH","1",29.0
"2013","CH","2",41.0
"2013","CH","3",41.5
"2013","CH","4",41.9
"2013","CH","5",48.5
"2013","CH","6",57.2
"2013","CH040","Total",44.3
"2013","CH040","1",31.5
"2013","CH040","2",43.9
"2013","CH040","3",41.8
"2013","CH040","4",40.4
"2013","CH040","5",48.2
"2013","CH040","6",58.4
"2013","CH021","Total",44.7
"2013","CH021","1",27.8
"2013","CH021","2",41.0
"2013","CH021","3",42.3
"2013","CH021","4",42.3
"2013","CH021","5",48.1
"2013","CH021","6",55.2
"2013","CH061","Total",45.1
"2013","CH061","1",30.4
"2013","CH061","2",44.1
"2013","CH061","3",45.2
"2013","CH061","4",41.3
"2013","CH061","5",46.4
"2013","CH061","6",52.3
"2013","CH062","Total",44.2
"2013","CH062","1",26.4
"2013","CH062","2",40.6
"2013","CH062","3",43.8
"2013","CH062","4",41.1
"2013","CH062","5",44.3
"2013","CH062","6",51.3
"2013","CH063","Total",47.6
"2013","CH063","1",30.9
"2013","CH063","2",43.3
"2013","CH063","3",45.8
"2013","CH063","4",44.2
"2013","CH063","5",49.8
"2013","CH063","6",55.4
"2013","CH064","Total",45.9
"2013","CH064","1",25.9
"2013","CH064","2",42.1
"2013","CH064","3",44.9
"2013","CH064","4",43.0
"2013","CH064","5",46.7
"2013","CH064","6",53.7
"2013","CH065","Total",47.8
